6644856201368281555-3,12948
6702332613364666115-1,12949
7052468951562835529-264,12950
7217378253913015786-1,12951
7497709618247226985-562,12952
7936499669257750519-1,12953
8142824537965939400-412,12954
9068150455705386161-3,12955
1163553040490288176-142,12956
1254198862182991148-1,12957
1516665864106929300-12,12958
1632287826842030721-1,12959
1642928707100053768-19,12960
1796110339211630758-1,12961
2471376951597890663-15,12962
3898494043166886824-39,12963
4106202376664554170-135,12964
4178149353905576573-9,12965
4310191603521966448-824,12966
5039284970970592313-8,12967
6135578362571534242-104,12968
6220990946987563669-1,12969
7503918311296463192-71,12970
7633460894326073237-3,12971
793816176642835323-15,12972
8122041509052384470-307,12973
8302292520429494554-999,12974
8912557792161282142-42,12975
9164718216920775699-2,12976
147248449834527455-1,12977
1874711878515583491-192,12978
3123757474253522623-9,12979
3472765146584372157-803,12980
4001307421273076301-1,12981
4137523292578375235-244,12982
4398824627458397274-260,12983
4556469864533304486-311,12984
5187237016532525926-461,12985
5689113260855619597-107,12986
6401151398982865842-9,12987
6446215200845547045-3,12988
6479291156305691873-669,12989
6990707244559250884-423,12990
7428461817599023330-18,12991
8175256265587240246-1,12992
8277358242430391541-1870,12993
985655787182836101-4,12994
1082627004735003370-18,12995
1255447915911267985-2168,12996
1506493002144826567-45,12997
1620476975999731549-184,12998
1726554503484627129-110,12999
2744334570074515151-1,13000
3174994673124541651-659,13001
3342696318396199925-2,13002
3391807323806801133-8,13003
3553646939950357505-275,13004
4320385721386037671-179,13005
5027683005841021533-3,13006
5129953762010878086-422,13007
5574379205289014430-486,13008
5714054694307164552-201,13009
6115371344627307844-2,13010
6321129037183134252-336,13011
6765818221426436977-470,13012
7071925853539362344-1,13013
7189605921597848572-39,13014
7314902031894009805-2,13015
7362514304175548792-1,13016
7704252602669299690-3,13017
821634562622143164-86,13018
861586405482767883-3,13019
9033627418379856961-103,13020
903491370597824458-1,13021
1027559085855058060-1,13022
1221838976539204985-6,13023
1564871456053217440-81,13024
2092852752123094245-214,13025
2098489033421031908-1,13026
2247994603014864456-52,13027
2503615938194948787-1,13028
3110127670430325103-2,13029
32960323570477748-15,13030
3387466108303231290-2,13031
3515083025493576517-4,13032
3650292779315427234-245,13033
3927093079211009786-482,13034
4302192248535941826-55,13035
4340283922629921878-84,13036
4421691922487985433-4,13037
4930895763262206473-19,13038
571799348497684744-7,13039
6031051189435284147-404,13040
7738017174516135969-496,13041
8085283727301927661-8,13042
8339821906083191676-2,13043
8389446301816999164-7,13044
8498543865596182722-258,13045
8600252565245782045-1,13046
8779123766847083460-4,13047
8805790372676176131-17,13048
1232597736482092569-30,13049
1484615302025705736-560,13050
2199585442513107700-1,13051
2461193395161084509-1,13052
2570440376557987836-15,13053
27056757864547378-189,13054
2790751260815159082-980,13055
3731822116340524548-46,13056
4152141037628615670-263,13057
4861025346964022016-120,13058
5202764650445670861-485,13059
5202764650445670861-483,13060
5442791500527600321-227,13061
5573933649695648369-1380,13062
6314888290811375188-8,13063
6412992593725836741-171,13064
6685753790474305977-239,13065
6804339516863071868-155,13066
7323761870821586030-97,13067
7652459493264557383-3,13068
7873668846044034527-621,13069
8274481907176857268-121,13070
8464839230017815541-35,13071
8931857648607407028-469,13072
1383063162525924265-173,13073
1845896036654688189-328,13074
2088022309768861094-154,13075
236104747584163899-294,13076
2418115654863418799-7,13077
3315780351021556399-367,13078
3936028273459988585-398,13079
4133567687846808227-411,13080
4133567687846808227-409,13081
4156869195408927914-1,13082
4441503713271338675-2,13083
471697881466466460-1,13084
473896101557486553-228,13085
5241272395205107509-231,13086
5478806179890623217-754,13087
5860869565694414192-1,13088
5884481178412832232-845,13089
6100951472933398125-684,13090
7093896264806922650-468,13091
7093896264806922650-470,13092
7193734003622155405-337,13093
7489383965902347437-1,13094
7636725791057762244-423,13095
1174185128991980561-2,13096
207440264709348313-1,13097
2191045024595500505-159,13098
2374480990415541953-271,13099
2375596947461362588-242,13100
2384268417738962195-727,13101
2466239195754859448-2,13102
285468632071519952-199,13103
2896155788472301226-4,13104
2921147129413391392-9,13105
3211006152856416152-572,13106
3409988727758422662-2269,13107
3409988727758422662-2265,13108
3513383262248316490-1,13109
3817132725322323017-219,13110
3911007314421848689-14,13111
3969674179650377210-573,13112
4221877652894991590-48,13113
430670468350901888-263,13114
4348636882397261238-193,13115
4653010692020030468-32,13116
4701091927430945244-363,13117
5061502141031511866-10,13118
5662051127198928247-112,13119
6166137720565676186-515,13120
7526700561619128741-28,13121
7841238398406889489-1156,13122
8139908938129031087-22,13123
8705477696334143528-37,13124
1096567476398999172-798,13125
1323217719614345513-1,13126
1460740411957488167-405,13127
1461482449255323524-296,13128
1886479139768717748-3,13129
2195356261215630827-332,13130
228290265052152571-2,13131
2504095879315422001-1,13132
2783531077271749220-33,13133
3005141176276472869-45,13134
3476066838329003352-1,13135
3660771769397758517-119,13136
4076190390787773098-786,13137
4192704667324924068-114,13138
4310135803445333615-37,13139
4493127171468972607-8,13140
476551366309694443-1,13141
5067614927361047305-4,13142
5198840149813900671-5,13143
6242417980385379318-22,13144
6600516101421185362-214,13145
6959267839150730019-125,13146
7017653491410045122-3,13147
7142027055610105215-49,13148
7544371525947546910-225,13149
7986114186535812576-284,13150
8346456531000497102-488,13151
8576293721499613949-7,13152
8733413563787062499-3,13153
9166384445140220141-834,13154
1000196974485173657-271,13155
2928426265693316853-197,13156
3223231206054036483-194,13157
3906976410305892077-1,13158
4047952617238490989-3,13159
5049578972511500208-122,13160
5235612671983735634-193,13161
6020915135339999055-539,13162
6106387230789118094-185,13163
6337099254621596664-1,13164
6698492989908300493-85,13165
6945293905367461762-1,13166
699333849688908304-3,13167
7031763339440367423-191,13168
7165712039297707231-1195,13169
7167721710347471361-1,13170
7577325564358913029-1020,13171
7676446198410400436-116,13172
7691511655190302661-38,13173
7871896398931483251-371,13174
8102270593535292516-26,13175
8233360747830355011-2,13176
8267315595297676941-629,13177
8477036344403834724-100,13178
8674405033824013174-997,13179
9175147131941164475-394,13180
1344276455320831588-496,13181
1481905654387841709-250,13182
15538444081901095174-1,13183
2167750985960055279-120,13184
2645327430640938621-54,13185
2661146602648693222-1,13186
3282595969136869415-67,13187
3348480136103346094-33,13188
3399449294620657544-1266,13189
3505664316955437792-4,13190
3724348173169958889-51,13191
3970186225663058254-121,13192
4016103802643651370-17,13193
4137801009493366072-7,13194
4759048134483915769-16,13195
5103826496811078865-159,13196
5601165340120265553-10,13197
5799381387945029324-120,13198
6162297491577813088-361,13199
6313454729491513153-104,13200
6759311096874246441-353,13201
6762816344139592916-277,13202
7064888051408653016-1,13203
7147446849020374148-746,13204
742913993754431830-6,13205
7621145655508852455-1,13206
784178029518481154-1,13207
1882699516999286286-489,13208
1895304369769248414-655,13209
2498839517949965719-1,13210
2691198170990384731-5,13211
2743648242882913524-97,13212
2748737044696106779-5,13213
2961114085026428599-148,13214
3265960731880512285-1,13215
338861822870004060-24,13216
3747156515394028086-7,13217
4290018666202790319-199,13218
4475873089505901804-322,13219
4582799452882800650-23,13220
5023810560275105859-92,13221
5173729640771787692-1,13222
5327750582490538899-2,13223
5353659109402361336-390,13224
5462572578043177889-14,13225
5511073212755623605-151,13226
6467736332805007841-309,13227
6507257277544409462-5,13228
7315452930174055814-1,13229
7702184034752559093-3,13230
7914706489758408398-43,13231
7996787734336539621-52,13232
8361949130872057352-320,13233
8873257720419701937-2,13234
9049520949131211713-98,13235
9268457439703212979-3,13236
1079767505713662980-15,13237
1609313591463664573-90,13238
2570708545739438076-31,13239
3327701410728656383-213,13240
3392464960608476522-2,13241
3423924015487051591-95,13242
3500669944167889965-712,13243
4388065236231409926-209,13244
4540275346756810493-6,13245
4684314741508800785-16,13246
4734239475756726309-3,13247
4734239475756726309-4,13248
5023634380688973522-327,13249
5062735247547127075-1938,13250
5268248659621747370-344,13251
5550624733358895421-7,13252
5711127532365783702-370,13253
6219156725360780354-57,13254
6396103377872986137-171,13255
6562125630745242019-199,13256
6601672834941678401-5,13257
6756448793272197875-3,13258
7142736137534928060-1,13259
8011699195081219927-2,13260
8492860352571417693-5,13261
8602662076247905187-760,13262
8852991771156271630-12,13263
8934655716715046076-185,13264
97504263166299533-4,13265
1261515880134841619-71,13266
158509583501734125-1,13267
2364615940139619023-525,13268
3258230877332839328-53,13269
3325433049534139392-194,13270
408366307994462071-332,13271
4578357662127024143-88,13272
4657274490741175998-1,13273
5781856426604611825-2713,13274
6091806933527452831-220,13275
6121229722968724072-1,13276
6498344266922547106-1,13277
6760740406177063810-105,13278
7677386203517085278-129,13279
816673494380872957-53,13280
8601887539034551642-51,13281
8910369394654546768-97,13282
1312851897649803315-1,13283
1352099325980476240-3,13284
1818100017696743942-235,13285
2517911071074443483-214,13286
3518270621498563086-1,13287
592428553043325754-218,13288
6088814122988484869-456,13289
6221872944219981056-350,13290
6234231936024127604-1,13291
6305362753426128899-27,13292
7430176076495397334-2,13293
7548888285354507340-109,13294
7958710319516325919-605,13295
8050259441504340792-180,13296
8051378701343164871-138,13297
822264120155325587-288,13298
8282202609094104742-92,13299
8303009157273078052-26,13300
8581156509287519630-1,13301
9022182378513820056-2,13302
1068197435049569369-4,13303
1209172946156751854-57,13304
1224036938926440542-76,13305
1515317991677841621-19,13306
1970490959111033105-665,13307
2057879185617451598-51,13308
2495113930165697371-19,13309
3323270670915293901-100,13310
4081603999450910117-34,13311
4426629777668776061-2,13312
455172187272626993-305,13313
5145139855944580608-95,13314
5225866751282675235-75,13315
6346294925631230783-1,13316
6984734263588375490-117,13317
729629642725814658-396,13318
7452296931890211931-8,13319
7872201195618324778-32,13320
813614648675646610-17,13321
850652857546286297-28,13322
8561164755048716528-735,13323
8577108541265529368-8,13324
8579182666810294250-28,13325
936763769272804130-143,13326
1011697243349959610-1,13327
1054077163121840465-58,13328
1110454003329129030-429,13329
1375523003847762600-204,13330
154544452513671428-2,13331
1647835303448437189-753,13332
2534700854177520993-450,13333
259487103590047344-996,13334
3092546518156843436-2,13335
3247817402698837121-16,13336
3558407610566767164-17,13337
3720108370441347240-1,13338
3803312070277978632-1526,13339
3808334987328719938-131,13340
3875826481364026374-107,13341
4191242278158331765-18,13342
4286595061910342120-384,13343
5750595386972770143-182,13344
5867401154351517280-24,13345
5937254682786556956-192,13346
8110124804530336944-1,13347
8558152368097323840-2,13348
911125756479084167-462,13349
116251000829811755-47,13350
1612049498550189520-2,13351
1665054377154046931-13,13352
202679456670425025-3,13353
3047607081189207574-790,13354
3401484598089974609-1,13355
4267813328855172625-14,13356
4267813328855172625-13,13357
4546900312298208842-91,13358
5380791650445968632-116,13359
5960778648251486606-34,13360
5976301969999376250-124,13361
6221876079606328438-16,13362
6609196853136495503-44,13363
6940810483410270021-1346,13364
6940810483410270021-1345,13365
6940810483410270021-1344,13366
696371675157532338-44,13367
7185313990733424508-3044,13368
7548909146980065540-2,13369
7758673407415553457-239,13370
7827932147363580354-144,13371
7891592569230798435-459,13372
8330127378910599707-75,13373
83998442126929949-159,13374
8692071582950196625-53,13375
8829186068856366789-8,13376
8879584400469091812-357,13377
99581012991900434-201,13378
1118297996615455192-46,13379
1332527598077827778-216,13380
2099934839512492600-172,13381
2282094087846564820-1,13382
2371052524223145370-2,13383
2454620282623008571-308,13384
2545948166653533914-4,13385
2894798114947388363-38,13386
34071560459172307-1,13387
3759584746264821095-335,13388
4198703465362127386-8,13389
44221513072456658-1,13390
531340593361664474-17,13391
5818077784322170306-1,13392
5851088838482971740-134,13393
6578895558216619884-57,13394
6745977718837756691-29,13395
7001285602962086005-62,13396
7217221788233844071-357,13397
782803038661891843-462,13398
8235053433097117665-1,13399
8406433082146667405-121,13400
8688143461731129759-1,13401
884133409140635-102,13402
120318098650514327-1,13403
1482208011480605041-244,13404
1647835174661845640-1,13405
169310863610415076-2,13406
17228644327146979-5,13407
2294868291184495202-422,13408
2367239800099511868-715,13409
2399854093847346787-78,13410
2442360259887899596-146,13411
295847862916702148-288,13412
309730575900518456-75,13413
3141107093404330939-750,13414
3335631707058323355-90,13415
3445819522514796716-18,13416
3488829702998817291-113,13417
3729754656534799952-1,13418
3942011459266741351-3,13419
4314845011732324697-21,13420
4428406253440695827-45,13421
4810228167460907546-17,13422
5007329533813597684-300,13423
5134227559535171851-1,13424
5471726244268476943-74,13425
5675160183452263613-1,13426
6327178120672906377-164,13427
6521490511271609051-43,13428
6922739790769006639-59,13429
7592282753720097147-3,13430
8408759975179362531-7,13431
8667734803637715628-1,13432
1631416940617954731-4,13433
202219220809611191-1,13434
2175000929447608897-13,13435
2205847212748013116-528,13436
2336212453827695048-540,13437
2383487781686371351-4,13438
3246260472795141305-28,13439
405276173519288010-99,13440
4484818475630369972-17,13441
4577477640496560807-7,13442
5541175766543684756-788,13443
5575863425671176923-7,13444
56800626173921308-1,13445
5728956761957339461-40,13446
6699373024401558012-49,13447
6849451319306392369-12,13448
7146464894979436752-452,13449
8034329399201996645-3468,13450
8538557486047497557-2,13451
8878293118532119907-1629,13452
1132818061269164593-33,13453
1266304794436408751-119,13454
182109737303491878-1,13455
1882414464299521460-88,13456
1976587562193670308-21,13457
2380996816606665261-95,13458
2668559681826038284-94,13459
2837119697749468595-213,13460
3984907427930485319-122,13461
4091576256381450096-3760,13462
4091576256381450096-3764,13463
5106895302485128891-47,13464
5297613720308023775-21,13465
5500327118689306992-79,13466
5595238233712214046-2,13467
5702234433202975532-441,13468
5972010885363605049-169,13469
609439037423247548-11,13470
6150467914662343676-340,13471
7075954567139986680-78,13472
7393485102830710281-23,13473
7812075583376783322-230,13474
786462776025180644-7,13475
8460124146175211996-120,13476
8881873188557383507-829,13477
902451485868924057-1204,13478
1146943074826369847-363,13479
1152063766783380216-80,13480
1562905580773746158-1229,13481
1766185231884612824-4,13482
2039679016898837953-5,13483
2534290646162560947-1,13484
2829321286983697858-1,13485
2917202232029812315-1,13486
2928142716236140474-184,13487
3353592671825917499-791,13488
3569047374110445378-148,13489
3596776443211416404-4,13490
4351557979877529581-1,13491
5957824913297495549-1406,13492
7040826326005594976-335,13493
7135235810376098266-2,13494
851197622586877837-316,13495
8655505004494992293-352,13496
8692528610406655969-593,13497
8813964979582679710-285,13498
8844634821385116795-143,13499
982901678063578998-1,13500
1154762457921694359-5,13501
1333589223817991800-3,13502
212495424036878183-1,13503
2472414251652115368-82,13504
248638746358346256-15,13505
2720503742146620764-104,13506
3479254060544884582-1,13507
3761720478758053304-86,13508
3897405135799112552-11,13509
5199623852534792841-67,13510
5209110937100398479-16,13511
5329122833087654290-177,13512
59986370921075455-1,13513
6004290094349750425-1,13514
6278451377393883805-257,13515
6907793686909802453-16,13516
7100127725438842684-160,13517
7133078108879595999-180,13518
7212092575100788550-1,13519
7466692451085577657-32,13520
8100427279446744216-164,13521
8327086091099980981-2,13522
8747177881530055879-47,13523
1450813879335444728-214,13524
1462263647985040754-1,13525
1577443727273789435-243,13526
1577443727273789435-247,13527
2025143288494844095-56,13528
2788276921645739768-1,13529
3127515703772603409-72,13530
3156609172307304196-1,13531
3156636028612396113-31,13532
3456456429970044648-9,13533
3671156811397022071-5,13534
3926220208792048452-115,13535
4149314141776835390-3,13536
5185843819343113573-113,13537
5701352199647840897-1,13538
6012354307673903573-181,13539
6122904098643431714-65,13540
6575828139822121231-1,13541
6610726810619799929-458,13542
6711268632058296256-976,13543
6878721036092512647-229,13544
7072118530053681170-1013,13545
7981567121863645637-17,13546
9167342665192273094-791,13547
95204462798135378-1,13548
975929391361080092-14,13549
1364468178958013698-1,13550
1823559586803158322-58,13551
2383013084724586398-1,13552
2484069554915358178-17,13553
2585325719544044773-69,13554
261376017335922919-1,13555
2690811937432396606-487,13556
3359467912274189909-22,13557
3842546506377293835-60,13558
4140628360672069005-65,13559
423501515108601129-2,13560
4365686425044330632-2,13561
4932294840242246283-46,13562
6583692568448556529-658,13563
7206541703514191284-139,13564
7458332756806538227-3,13565
7606849122266169829-215,13566
7695605652362067960-112,13567
8781144858194630965-104,13568
8910100645668908327-5,13569
1443855619978592729-4,13570
1516218465971381801-1,13571
2162841499079614269-1,13572
2377013590861701750-257,13573
3054981162133579431-25,13574
3336799435638875227-39,13575
344517642060958634-80,13576
3622290133765517997-443,13577
4204436155701077809-8,13578
4325764708371712231-178,13579
5121249212027029508-26,13580
5494528547751578190-117,13581
5735218935945218470-2,13582
6420077451462679961-288,13583
6893734403504249683-365,13584
7232271057294937477-20,13585
8813108911052506432-2,13586
88632509895835764-210,13587
9057954787388680247-1,13588
1067177964390687393-1042,13589
1299191440615938234-15,13590
1766563712977695995-56,13591
1832631236394561022-62,13592
1832631236394561022-61,13593
2287495550359774726-13,13594
2655912802517663762-12,13595
2744507897774695542-1,13596
2996651722482222702-1,13597
3840855693672833499-54,13598
5075153638692502330-627,13599
5271771722518429038-154,13600
5410059696486149422-1355,13601
5444217184886104973-206,13602
5711013883224501367-1009,13603
5813107682526956082-4,13604
5861158518192749665-929,13605
5984021649722189200-1004,13606
6107570713346874267-544,13607
7057062788391359314-737,13608
7084159646793012908-12,13609
7322608654925432923-2,13610
7424418144506210668-434,13611
8274498099122214136-273,13612
8406265312133677897-2,13613
1147618711839004458-104,13614
1610642806576713687-66,13615
1726044536211726970-735,13616
1744948452473573161-1119,13617
1768830639648321909-398,13618
235568263218280124-391,13619
2679328345918916756-468,13620
3308406020982894917-64,13621
3769969131108107783-18,13622
3800889232004846948-552,13623
3938595341053076000-115,13624
441615982064396583-2,13625
4786801289772490941-204,13626
5457837342214856868-286,13627
5488779785584484693-4,13628
5571772233129210034-68,13629
5878157947204450146-204,13630
5913549959508356034-22,13631
5995668024761109062-500,13632
6111330493360496949-7,13633
6615134465039046517-11,13634
6770157989555855757-30,13635
7016084368088831763-4,13636
7137306341063889440-351,13637
7844790215949141096-255,13638
790600264050455419-14,13639
7968626114808713762-468,13640
8448678049736040827-317,13641
8642384922988295884-159,13642
8822579773429267061-1264,13643
8978922737764260203-1,13644
902733905868278606-7,13645
1076614475732827159-7,13646
1543195069613092054-104,13647
1707090871349735180-2,13648
1767787963325725454-1005,13649
2469268848497759387-173,13650
2973473763927517547-2491,13651
3927296587778052386-1,13652
4108269063474334436-1,13653
4710409167541555526-33,13654
5239706888254561543-18,13655
579065668660162084-2,13656
5832824803639286623-2,13657
5876717879013500949-309,13658
5983049127428963522-2,13659
619044886402916446-4,13660
6613289158108852362-14,13661
6927790337297223175-184,13662
7210092297161862581-1,13663
7280095844519380836-318,13664
7347863517893859705-1,13665
7645972993115289621-104,13666
8078315430570852401-1064,13667
8302817253839934199-2,13668
8625103486437638644-43,13669
8849416245276934619-38,13670
8922074082397058354-999,13671
1122777918101833183-1,13672
1757653584257211582-165,13673
1806788138995240257-3,13674
2333070483404418888-86,13675
314352046600513717-3,13676
4448467002008275647-24,13677
4667564235913578650-99,13678
4709623549253966253-647,13679
4750840963150285465-5,13680
5260350751585131107-830,13681
5641892753991033112-1106,13682
5978569824325239485-1472,13683
6657712361327539005-38,13684
7143621553620150714-60,13685
7712809135299836450-107,13686
7836545970573961242-22,13687
7969173723117685597-232,13688
8132657976786591251-1,13689
8266114743945010171-257,13690
8773062361058092994-1047,13691
898997718110502299-74,13692
952215073036507884-1,13693
1144075119027077253-40,13694
1269480708002083538-9,13695
1548298293958070982-29,13696
2083521364442662754-41,13697
230786160703765139-16,13698
2836167993133728787-11,13699
3249107877211509226-1,13700
3269424090419416582-874,13701
4844142844137783064-3,13702
4889698836397528135-2,13703
5110431808620964606-43,13704
5410640973118529024-29,13705
5501871636166359895-69,13706
568351344459351335-1,13707
5780259248659339911-37,13708
5814126599066993636-148,13709
6085364817601892874-247,13710
6232705156754780787-1,13711
643969414761192604-9,13712
6446567478322181842-642,13713
6918611755917747332-196,13714
7090941726726237183-15,13715
7094312975388956007-294,13716
7590518278080816490-1,13717
1096817125720107769-1,13718
1210462982572959578-24,13719
1895189311928357446-482,13720
1910427890290226653-5,13721
233157111538609651-3,13722
2584166997521755271-298,13723
2890720215255668359-405,13724
3030546002339917929-52,13725
3751945532782503245-1,13726
4025467445536023460-11,13727
4434296762443566191-1,13728
4631966825445623906-10,13729
5401828743905464090-5,13730
5600464212477826450-19,13731
6172689645990621536-41,13732
6446389782701949509-59,13733
6867266040500160911-1,13734
7054819054633941966-3,13735
7261880785040621796-903,13736
7589682142437514919-1,13737
7668101132796654086-1,13738
7851669727231732763-452,13739
8028390404361400084-1,13740
8453165590467159348-142,13741
8846553692537446021-2,13742
9046382255776418598-35,13743
946932306161603508-421,13744
1181454477099016443-28,13745
1346192629257048519-1,13746
1356967340692710705-2,13747
1531367021778455313-55,13748
1550244854708884425-710,13749
1590168564275934185-1181,13750
1707016817521701473-62,13751
1994856909993542846-5,13752
2302257791046286917-635,13753
2312230267044850527-1,13754
2381250623384626711-338,13755
2455077885703497821-267,13756
2773641240761439404-15,13757
3699069537555898282-208,13758
3804183368868281816-64,13759
4154192022034125020-5,13760
4737751457507649958-1604,13761
492391532114859278-1,13762
570014381559245779-33,13763
5710898657861871494-1,13764
581891284669021682-510,13765
583496352597878454-548,13766
6318228439547279620-190,13767
6446258962257188897-1151,13768
6577635023931691439-95,13769
6993325186061626636-2,13770
7222402888897852426-206,13771
7499950547523187910-1,13772
7876550928040334298-111,13773
7918937406250472950-1,13774
821004118496478051-1,13775
8921179221729840292-61,13776
973233925723637175-1,13777
1580125711021736640-10,13778
1666995968599931060-46,13779
1711214555330157733-12,13780
1810543327600021645-251,13781
1859213407443392524-1011,13782
1943517447842108368-8,13783
2140023695030193764-434,13784
2255407012195972618-58,13785
2679821936492570899-8,13786
2753035478031236050-8,13787
3046934983380677691-1,13788
3132396440064539237-2205,13789
337915890783566664-1,13790
3468061148138268753-4,13791
3468061148138268753-5,13792
3473637579017877915-95,13793
3968835359683842773-15,13794
4198553119998895522-203,13795
4202249652350593164-74,13796
4406548709606901566-15,13797
4959420560889472340-247,13798
5422953269970186268-1,13799
589684193578511810-513,13800
6014395847361355171-1,13801
6036543030999031225-9,13802
6058741818499994181-662,13803
7422906651032011506-60,13804
7626590024771917549-63,13805
7804679533736318623-1,13806
797521195819102601-56,13807
8179097306355218985-9,13808
8341313951952106890-1,13809
8904015888110500323-465,13810
903655670271845411-18,13811
987284726545768784-44,13812
1118353049519899535-10,13813
14520529939237027190-2,13814
1599697524805698188-2,13815
162345405907432106-28,13816
2620475117769319313-212,13817
2790513573082573406-528,13818
2813270646293713193-111,13819
3310269164989275425-1,13820
3802494338537313892-387,13821
3965017571743903128-176,13822
4590108117092341768-42,13823
4957096661479610388-399,13824
5000320739920723873-10,13825
5309004527704560842-63,13826
5823454933037964561-97,13827
6828820748824995102-375,13828
7052713073254927856-4,13829
7697147408116422777-263,13830
8124004665653438791-5,13831
901182756916736565-16,13832
9018805439000863635-4,13833
926769260103623142-167,13834
1086204493437317232-956,13835
2161908937122708506-62,13836
2725102320698692979-32,13837
2781142963786860476-6,13838
2815520736656011223-221,13839
3199536700415841066-5,13840
3514469781540779620-42,13841
36597632573897901-142,13842
3918857797369907178-135,13843
393284964171011938-92,13844
4147010175285595708-46,13845
4476272555859340840-23,13846
465720261939207335-435,13847
4788414127334815145-6,13848
4875963535276042013-34,13849
4914254392762257657-214,13850
5092137438379691567-7,13851
5484362055196296679-720,13852
6134093175763787826-37,13853
6453680253423455667-24,13854
719351193307001704-41,13855
7756670513803844401-774,13856
8215543797552213132-79,13857
8919608638110946768-4,13858
8997442606679830151-1,13859
9170248214935359959-120,13860
1562464453289697464-297,13861
1938268645698152332-1,13862
2337875417976198308-217,13863
2422095268467449809-1,13864
2440420309092524192-7,13865
277654733603612220-222,13866
3033434578319381197-1,13867
4319206666995158173-84,13868
441243672791243376-318,13869
45897374951644703-1,13870
5361096562437979911-581,13871
5723534640621102435-7,13872
5884808527983355951-202,13873
5942242729048601439-2,13874
6113491544726091388-946,13875
6246785360926149520-2,13876
627502716320695179-97,13877
7113020723397740480-1,13878
7483858906980025553-392,13879
8126252385251526622-4,13880
8202353952946589364-4,13881
829773567560135736-2,13882
844155315071818313-2,13883
8471764435287779080-1,13884
8618360679941622176-1,13885
9101936777252498381-1073,13886
1583584813249614452-56,13887
1929969763858912874-7,13888
1930700835892711155-33,13889
2211768598185554204-465,13890
239262175584136167-515,13891
2679618681373450504-1521,13892
3766376090269678475-75,13893
4420268127941939571-8,13894
4455182127498178347-355,13895
5174591404471998941-8,13896
5541431965738140383-678,13897
5874759623058021303-547,13898
6647047734147190730-1087,13899
6829587086961749693-20,13900
7069353228202946346-149,13901
7136741058974418104-1,13902
7239675409047797001-256,13903
7377593534919809983-1,13904
8740044430639565758-143,13905
8883379768590416755-38,13906
899537818811882186-143,13907
9200577513007439916-2,13908
944958197508925196-1,13909
14212916896309171059-14,13910
2180229339116206460-249,13911
2804680668764302480-7,13912
3672896088415478616-733,13913
390863478809431586-3,13914
4640612135036400864-374,13915
4749653361762861754-1,13916
5071999028184499919-308,13917
5342128247510986572-13,13918
638317766150884663-29,13919
7008785917277975337-1,13920
7322112530212168134-1637,13921
779641057856109560-348,13922
7955145887475620485-219,13923
8854016314170888379-12,13924
1065825406216391602-1,13925
1105527169070273010-46,13926
126975852000628447-342,13927
1573587035633831154-1,13928
1618191976104812530-1,13929
1743754494592745559-8,13930
2191929993929682526-7,13931
2343565291855225141-11,13932
2777882868824627037-369,13933
2946611264632813444-104,13934
336410667955087839-1,13935
3496271378082363248-145,13936
349814745472214123-1,13937
3659753342493920506-214,13938
3853013500561363442-218,13939
3889020320272244960-3,13940
3989125158753987360-399,13941
4207374682173012416-407,13942
4838587424140402755-1164,13943
4838587424140402755-1165,13944
4842373820123507219-1,13945
4882210642477843660-1569,13946
5204073099376733262-47,13947
5677105417087029937-171,13948
5697123933210373583-4,13949
6063633275222258043-5,13950
6874980707971223978-203,13951
6997054755270714302-10,13952
7681038935785335215-433,13953
8407880602100201196-42,13954
8438822173566401911-1,13955
849751339605523075-226,13956
1134243174384296784-6,13957
1872470734565833329-4,13958
2166394940271448803-6,13959
2335905118911099246-135,13960
2517915705301723406-117,13961
279863274564826970-1,13962
2932973845848408754-160,13963
3043050932785727640-1,13964
3824249009398085111-253,13965
3936054446900499263-594,13966
4795769696921250623-2,13967
5234623042843055303-96,13968
5675267188258493558-442,13969
5851881186982394588-69,13970
6079931958747546814-246,13971
6659821542453007991-22,13972
7205461222888042974-67,13973
7633312803931966036-55,13974
7865194123979294011-44,13975
7986633310675135795-9,13976
7986633310675135795-8,13977
8480582789124697746-26,13978
8915709884278379188-10,13979
1608096745654406582-270,13980
1632803527860097463-8,13981
1927185645785792571-81,13982
2117615355928622182-934,13983
2122517794894230492-1,13984
2501842795271796389-14,13985
262125149816537717-31,13986
2742462166120199684-232,13987
3128727713492871769-110,13988
3134498014942806740-124,13989
3149094276435860753-525,13990
3464003224382320696-1,13991
3593792033641153954-111,13992
3625680039788073342-787,13993
3748729435494809568-93,13994
3763638997856829171-20,13995
3862282611253697945-48,13996
3961299135182133088-324,13997
4078557905592450970-518,13998
4197327151672328935-55,13999
4686867605684589888-1,14000
5759594099407790588-191,14001
653662142381808799-442,14002
6844333152812952572-162,14003
7026329226540084590-836,14004
7431330168493541367-630,14005
7464044350334980254-229,14006
7778449794733414600-52,14007
7900861813015187283-983,14008
8075763137692977396-862,14009
8129582969176076487-182,14010
8354476605040489310-593,14011
837559267439850411-1142,14012
1909395822533105820-48,14013
2243942357156958984-80,14014
2283507230864910555-5,14015
2488363418403135873-94,14016
2915865389071981238-252,14017
2960638078107857863-1,14018
3074325484374823023-719,14019
4515360331641570344-44,14020
4534131112575517738-3,14021
4920808272363538481-48,14022
5027041883186732639-1041,14023
5316071166268214214-1,14024
5729048060075401205-151,14025
5843244136542068777-422,14026
631015690383696198-15,14027
6324309211342599864-656,14028
6324309211342599864-659,14029
